,Close,High,Low,Open,Volume
2014-10-25,0.01051594,0.010516,0.01024346,0.01032,1.58517029
2014-10-26,0.01035,0.01061298,0.01024346,0.01051594,3.49257365
2014-10-27,0.01077085,0.01106757,0.01035004,0.01060899,5.15808166
2014-10-28,0.01075011,0.01096164,0.0107001,0.0107938,3.66935211
2014-10-29,0.01106757,0.01106757,0.01062791,0.0108,1.28554281
2014-10-30,0.01080121,0.01120221,0.0107503,0.01120221,4.48474548
2014-10-31,0.01105,0.01109886,0.01073014,0.0110406,2.68464045
2014-11-01,0.01086647,0.01109,0.01061749,0.01093002,3.84766394
2014-11-02,0.0108631,0.0111,0.01086301,0.01086314,0.67133327
2014-11-03,0.010935,0.01109999,0.0108214,0.01109079,1.02994562
2014-11-04,0.01093705,0.01107952,0.010935,0.0109355,0.89982558
2014-11-05,0.01089209,0.01097366,0.01050036,0.01093545,1.19348528
2014-11-06,0.01099981,0.011,0.01046058,0.01071355,6.68394933
2014-11-07,0.01041159,0.01086135,0.01025195,0.01049456,3.35652004
2014-11-08,0.01028129,0.01050494,0.0102786,0.01041,1.47513009
2014-11-09,0.010088799999999998,0.0103636,0.01002143,0.0103636,1.36905981
2014-11-10,0.01005801,0.01157,0.00993138,0.01005011,6.80412651
2014-11-11,0.01003996,0.011063,0.0099713,0.01008099,3.07638903
2014-11-12,0.00950002,0.01079995,0.0095,0.0099229,5.24670118
2014-11-13,0.0096,0.01099997,0.00910561,0.00950002,6.63174963
2014-11-14,0.01,0.0103164,0.00957654,0.00957654,3.10853816
2014-11-15,0.01028426,0.01032341,0.0097786,0.01003967,3.65088451
2014-11-16,0.00990778,0.01030445,0.00990778,0.01030443,1.23529499
2014-11-17,0.00999999,0.01002302,0.00968388,0.00990702,2.96710299
2014-11-18,0.00986956,0.0101,0.00973792,0.00973792,1.95276308
2014-11-19,0.00980739,0.01004718,0.00971296,0.0098901,3.29516698
2014-11-20,0.01013393,0.01013393,0.0098546,0.0098546,1.71343076
2014-11-21,0.0099,0.01026811,0.0097171,0.01013393,3.25628032
2014-11-22,0.00979801,0.01016915,0.00971737,0.0098,7.25530965
2014-11-23,0.00978802,0.00994936,0.00978802,0.00980014,2.1485593
2014-11-24,0.00977967,0.00979998,0.00945105,0.00976185,3.64110615
2014-11-25,0.009443,0.00968553,0.00915509,0.00945504,2.92148085
2014-11-26,0.00966399,0.00969999,0.0094,0.0095,5.90312844
2014-11-27,0.00949642,0.00963703,0.00944668,0.00944668,1.081367
2014-11-28,0.00922635,0.00977437,0.00838206,0.00962999,6.69082669
2014-11-29,0.00949989,0.00963634,0.00923883,0.00923893,4.16715118
2014-11-30,0.00940012,0.00963114,0.00935094,0.00941093,0.95898985
2014-12-01,0.00931401,0.00950475,0.00931303,0.00940586,4.82445584
2014-12-02,0.00949924,0.00956923,0.00931401,0.00931402,1.49251809
2014-12-03,0.00943553,0.00971218,0.00935709,0.00949755,1.35057746
2014-12-04,0.00964808,0.00972994,0.00938541,0.0094409,2.67329005
2014-12-05,0.00963271,0.00972995,0.00947895,0.009590799999999998,2.110619
2014-12-06,0.00958,0.00967165,0.00938548,0.00950916,3.50934996
2014-12-07,0.00989241,0.00998496,0.00945009,0.00963801,3.93532991
2014-12-08,0.01016543,0.01016543,0.00986368,0.00989258,5.7230643
2014-12-09,0.00989664,0.01016013,0.00989664,0.0101,0.83588866
2014-12-10,0.00991114,0.0101665,0.00989938,0.00989938,7.87928325
2014-12-11,0.0101,0.0101,0.00972772,0.01,2.77701145
2014-12-12,0.0098168,0.01011854,0.00977425,0.01011854,2.58263426
2014-12-13,0.00986921,0.01,0.00978973,0.00980648,3.68838032
2014-12-14,0.00999401,0.00999983,0.00977545,0.00985689,1.63860556
2014-12-15,0.01004361,0.01004361,0.009859,0.00987125,5.083759
2014-12-16,0.00922601,0.01004361,0.00913161,0.01002518,11.66249356
2014-12-17,0.00926732,0.00934984,0.0091,0.00914178,3.94041909
2014-12-18,0.00903143,0.0095,0.0089,0.00910437,7.64842132
2014-12-19,0.00896902,0.00958996,0.0087,0.009026,10.82040363
2014-12-20,0.00896476,0.00911077,0.00880002,0.00897105,2.04693222
2014-12-21,0.00880093,0.00897448,0.00880093,0.00897448,3.19105109
2014-12-22,0.00867586,0.00894436,0.00860091,0.00880094,5.22848109
2014-12-23,0.00862138,0.00876021,0.0082,0.00869132,3.68243217
2014-12-24,0.00842256,0.00863173,0.00832816,0.008542200000000002,5.29917881
2014-12-25,0.00844001,0.00862354,0.00840002,0.008401,6.04245743
2014-12-26,0.00848005,0.00869515,0.00844101,0.008486,5.40742656
2014-12-27,0.00859338,0.0087,0.0084,0.00848014,2.20666899
2014-12-28,0.00861033,0.00879978,0.00850007,0.00859338,1.86281582
2014-12-29,0.00859876,0.00871414,0.008,0.0086,6.76733406
2014-12-30,0.00860143,0.00879977,0.008535,0.00859876,5.12348017
2014-12-31,0.0085351,0.0087562,0.0085351,0.0087,1.64008483
2015-01-01,0.00861385,0.00868821,0.00845012,0.00854291,1.65546738
2015-01-02,0.00841001,0.00861563,0.00840003,0.00861384,2.87941871
2015-01-03,0.00763004,0.00856952,0.0075299999999999985,0.00845398,13.11711398
2015-01-04,0.00754902,0.00799923,0.00730091,0.00763219,8.682348900000001
2015-01-05,0.00776999,0.0077998999999999985,0.00741001,0.00741001,5.74637457
2015-01-06,0.00769508,0.00776872,0.00752415,0.0077,3.15570491
2015-01-07,0.00731,0.00768297,0.00731,0.00752508,3.97039492
2015-01-08,0.00727622,0.007559999999999998,0.00701161,0.00730758,6.81519477
2015-01-09,0.00687584,0.00725737,0.00687154,0.00725736,4.18449082
2015-01-10,0.00622328,0.00705638,0.00600273,0.00688748,4.81077531
2015-01-11,0.0066926,0.00694998,0.00615814,0.00620237,13.2098598
2015-01-12,0.00631301,0.00687299,0.00631301,0.0066926,4.44081836
2015-01-13,0.00690187,0.0071,0.00613026,0.00639998,8.06093205
2015-01-14,0.00655529,0.0075914,0.0065,0.00709988,10.83660224
2015-01-15,0.00618447,0.00675617,0.00600007,0.00654828,7.99777473
2015-01-16,0.00672455,0.00707575,0.00616883,0.00634038,6.84535206
2015-01-17,0.00665186,0.006878699999999999,0.0065,0.00687865,17.11227911
2015-01-18,0.00633287,0.00667545,0.00630049,0.00653299,3.22363029
2015-01-19,0.00639281,0.00645074,0.006,0.0064,7.93891399
2015-01-20,0.00638379,0.00645067,0.00621475,0.00639009,7.19220706
2015-01-21,0.00617796,0.0064,0.00617796,0.00633615,2.76787996
2015-01-22,0.00608179,0.00639246,0.0060557,0.00616002,3.19318882
2015-01-23,0.00616493,0.00637838,0.00608403,0.00608405,3.13707996
2015-01-24,0.00760093,0.0076823,0.00614915,0.00614915,16.37279464
2015-01-25,0.0088701,0.00936998,0.0074735,0.00760121,39.85034105
2015-01-26,0.00790187,0.0091999,0.00755101,0.00897708,44.1953463
2015-01-27,0.00806655,0.00829967,0.00758459,0.00772651,8.71129812
2015-01-28,0.00821181,0.00821181,0.00777001,0.00807541,6.90703211
2015-01-29,0.008250299999999999,0.00848909,0.00804648,0.00805,9.32203478
2015-01-30,0.00838,0.00843839,0.008171,0.00825,3.10578914
2015-01-31,0.00875234,0.0088,0.00833504,0.00841799,8.54694312
2015-02-01,0.008,0.0087381,0.00793755,0.0087381,8.43685605
2015-02-02,0.00794831,0.00829364,0.00777,0.00801472,1.82127177
2015-02-03,0.00814179,0.00814179,0.00777926,0.00779268,2.45030258
2015-02-04,0.00795,0.00814013,0.007886,0.00811998,2.75329104
2015-02-05,0.00800324,0.00897647,0.0078815,0.00789699,15.97387427
2015-02-06,0.00801345,0.0083,0.00800055,0.0081568,15.97039599
2015-02-07,0.008,0.00819663,0.00794273,0.00802265,7.31822119
2015-02-08,0.00800806,0.00817477,0.00781001,0.008,2.31785499
2015-02-09,0.00795,0.00804,0.00784271,0.00800806,4.38530897
2015-02-10,0.0078587,0.00821,0.00784283,0.00795,4.79060034
2015-02-11,0.00790301,0.00810012,0.00789241,0.00810012,3.79519526
2015-02-12,0.00797,0.00810256,0.00788888,0.00795999,4.13121156
2015-02-13,0.007746999999999999,0.00806258,0.00774462,0.00797,3.56735812
2015-02-14,0.00744,0.00779131,0.0072,0.00777,7.14195698
2015-02-15,0.00787342,0.00787342,0.00738347,0.00761731,3.21234739
2015-02-16,0.00759811,0.00788907,0.00754662,0.00785999,1.09810483
2015-02-17,0.0076188,0.00781506,0.00760239,0.00760584,3.33852609
2015-02-18,0.00768811,0.00775735,0.0075,0.00761527,9.09332519
2015-02-19,0.00771075,0.00775735,0.00756571,0.0076881,1.59870211
2015-02-20,0.007604899999999999,0.00771134,0.00750044,0.0077012,2.55306396
2015-02-21,0.00759792,0.00761942,0.00751139,0.00759739,0.81908904
2015-02-22,0.00782518,0.00782878,0.00750026,0.00758681,2.64500602
2015-02-23,0.00764029,0.00781286,0.0075400000000000016,0.00781286,2.56691568
2015-02-24,0.00756302,0.00766451,0.0075099999999999984,0.00755931,1.32768801
2015-02-25,0.00760929,0.00766401,0.0075,0.00764635,3.52392873
2015-02-26,0.00757,0.00764747,0.00750134,0.00760929,3.00986493
2015-02-27,0.00745261,0.00762338,0.0073,0.00757,3.83205492
2015-02-28,0.00719989,0.00745275,0.0071572,0.0073,2.85556708
2015-03-01,0.00736319,0.00756928,0.006999999999999999,0.007244599999999999,7.19554546
2015-03-02,0.00705682,0.00739853,0.00705682,0.00734367,5.3755152000000015
2015-03-03,0.006999999999999999,0.00721851,0.006999999999999999,0.00710009,4.68248705
2015-03-04,0.00709822,0.007110300000000002,0.00690001,0.00711029,6.82164757
2015-03-05,0.00699088,0.0071540000000000015,0.00690039,0.00707444,5.15804471
2015-03-06,0.00701503,0.00709608,0.0069,0.0069652,2.93540768
2015-03-07,0.00699636,0.00707578,0.0069,0.00692288,0.96437516
2015-03-08,0.00707069,0.0074915999999999984,0.00690011,0.00690203,5.70719436
2015-03-09,0.00670031,0.00708002,0.00666927,0.00693077,2.58140911
2015-03-10,0.00689,0.00711644,0.00670031,0.00670032,9.12185793
2015-03-11,0.0068695,0.006899,0.00670082,0.00688999,4.63936785
2015-03-12,0.00694351,0.00702998,0.00670528,0.00680203,2.17717885
2015-03-13,0.00699836,0.00702875,0.006892499999999999,0.00700715,4.2268254
2015-03-14,0.00707,0.0074888,0.00695,0.007015,5.28502091
2015-03-15,0.00705088,0.0071399,0.00700316,0.007070100000000002,2.77156334
2015-03-16,0.00696004,0.00713739,0.0069319,0.00705345,3.1726733
2015-03-17,0.00720119,0.00769616,0.0069509,0.0070277,4.2901147
2015-03-18,0.00687001,0.00716614,0.00687,0.00698258,5.61129885
2015-03-19,0.00684183,0.00696782,0.00673,0.00688596,2.34156686
2015-03-20,0.00681622,0.00739998,0.00677405,0.00677481,3.34611275
2015-03-21,0.00672884,0.00700594,0.00664062,0.00679585,8.83958218
2015-03-22,0.00669334,0.00678485,0.00665002,0.00672762,4.8044582
2015-03-23,0.00672615,0.00675922,0.00665656,0.00669333,1.80463644
2015-03-24,0.00674169,0.00692805,0.00667635,0.00672575,4.70699502
2015-03-25,0.00675044,0.00735239,0.00671663,0.00676521,42.570373
2015-03-26,0.00687171,0.0073,0.00679058,0.00679626,9.3642738
2015-03-27,0.00683764,0.00690478,0.00673895,0.00677672,4.29487416
2015-03-28,0.00670707,0.00684426,0.00670023,0.00683498,1.96180402
2015-03-29,0.006814,0.00688,0.00664387,0.00677686,8.28158551
2015-03-30,0.006784,0.00686444,0.00678006,0.00681024,12.11273536
2015-03-31,0.00670401,0.00685986,0.006670000000000001,0.00678135,7.0241072
2015-04-01,0.00673281,0.00675043,0.00650003,0.00667136,7.75423275
2015-04-02,0.00662111,0.0067404,0.00662,0.00668065,5.64177278
2015-04-03,0.00669837,0.00670909,0.00658385,0.00662112,4.3666958
2015-04-04,0.00666843,0.00670427,0.00660001,0.0066217,3.14184485
2015-04-05,0.00654986,0.006650100000000001,0.00654986,0.00660011,4.50562216
2015-04-06,0.00657837,0.00661038,0.00640001,0.00658981,6.88130046
2015-04-07,0.00651217,0.006650100000000001,0.00650301,0.00658308,2.77704997
2015-04-08,0.00655504,0.00665,0.006503,0.00655,4.35307273
2015-04-09,0.00643506,0.00665468,0.0064,0.00663698,5.83928468
2015-04-10,0.00645929,0.00657389,0.00636542,0.00651544,4.59978384
2015-04-11,0.00621515,0.00647819,0.00613567,0.0063985,7.78016405
2015-04-12,0.00619148,0.00631444,0.00613803,0.00621515,5.40163805
2015-04-13,0.00615,0.00642759,0.00614002,0.00625009,8.68648055
2015-04-14,0.00627827,0.00636618,0.00610001,0.00619,6.79946496
2015-04-15,0.00611557,0.00638969,0.00606652,0.0062897,6.57783963
2015-04-16,0.00614793,0.00623165,0.00610411,0.00619696,1.80111178
2015-04-17,0.00627966,0.00635994,0.00613846,0.00613846,1.36916
2015-04-18,0.00631998,0.00635436,0.0062381,0.00628429,1.12991356
2015-04-19,0.00625,0.00631999,0.00612569,0.00626605,13.19819333
2015-04-20,0.0062723,0.00635651,0.0061819,0.00629796,1.90406413
2015-04-21,0.00608197,0.00632957,0.00608024,0.00622688,5.51749603
2015-04-22,0.00616511,0.00623385,0.00606522,0.0061082,2.20496431
2015-04-23,0.00619973,0.0062224,0.00606674,0.00616588,11.20595559
2015-04-24,0.00618254,0.00619986,0.00613491,0.00619986,1.00296314
2015-04-25,0.00613194,0.00618385,0.00609388,0.00613501,1.75920866
2015-04-26,0.0060258,0.00632009,0.006000999999999999,0.00612474,5.5204537
2015-04-27,0.00603102,0.0061289,0.00600265,0.00608542,4.3187052
2015-04-28,0.00605434,0.00612981,0.00594322,0.00605368,4.78556943
2015-04-29,0.00598622,0.00613058,0.00594321,0.00605387,4.93485401
2015-04-30,0.00612989,0.00617,0.00598604,0.0060527,1.81863694
2015-05-01,0.00605983,0.00612963,0.00582451,0.00612956,7.13738663
2015-05-02,0.00605883,0.0060933,0.00595856,0.006006,1.36482258
2015-05-03,0.00589878,0.00608714,0.00588569,0.00596524,2.20708638
2015-05-04,0.00591687,0.00605559,0.00584396,0.00590472,1.11776886
2015-05-05,0.00598374,0.00603938,0.00582451,0.00594522,2.32540741
2015-05-06,0.00601867,0.00608983,0.00579999,0.00595999,9.80543166
2015-05-07,0.00607286,0.0061512,0.00594003,0.00598936,2.85878027
2015-05-08,0.00604544,0.00615081,0.00594003,0.00608518,3.68367838
2015-05-09,0.0059971,0.00611968,0.00594162,0.00608706,2.14522095
2015-05-10,0.00595027,0.00601627,0.00591337,0.00594965,1.47290466
2015-05-11,0.00599086,0.00601541,0.00592623,0.00598541,1.67579461
2015-05-12,0.00596248,0.00599086,0.00569999,0.00593554,11.30526898
2015-05-13,0.00611318,0.00616709,0.0058527,0.00589909,3.71476882
2015-05-14,0.00614577,0.00616711,0.00600312,0.00611319,3.85881344
2015-05-15,0.00613,0.00613,0.00597836,0.00609041,3.56511482
2015-05-16,0.00615955,0.00617973,0.00609156,0.00612251,1.7624058999999996
2015-05-17,0.00614382,0.00619999,0.00608,0.00615955,5.49086357
2015-05-18,0.00618571,0.00618648,0.00601362,0.00614382,4.00797338
2015-05-19,0.00624165,0.00624206,0.00609437,0.00613146,3.85306194
2015-05-20,0.00619004,0.00627826,0.005288,0.00624115,7.285586099999999
2015-05-21,0.00625,0.006999999999999999,0.00608507,0.00619003,30.48485772
2015-05-22,0.00751875,0.00785156,0.00625,0.00625,53.49862636
2015-05-23,0.00746,0.00785569,0.00725586,0.00742436,33.24760673
2015-05-24,0.00760616,0.00762515,0.007356999999999998,0.00745589,10.47724456
2015-05-25,0.00750267,0.00769155,0.0075,0.00757486,9.32994258
2015-05-26,0.00769484,0.00773577,0.007465,0.00751198,8.63362633
2015-05-27,0.00779962,0.0079,0.00758103,0.007685600000000002,12.92550788
2015-05-28,0.00779249,0.00783233,0.007640000000000002,0.00778901,7.45985063
2015-05-29,0.00767999,0.00781699,0.0076,0.00778762,6.33849238
2015-05-30,0.00774,0.00786106,0.00756784,0.00769454,11.25623555
2015-05-31,0.00711224,0.0078,0.00692917,0.00774,30.90190757
2015-06-01,0.00723917,0.00726932,0.00701886,0.00711224,9.14492314
2015-06-02,0.00733473,0.00739539,0.00710852,0.00723916,7.91550326
2015-06-03,0.00750487,0.00754297,0.007316,0.00733754,4.2114666
2015-06-04,0.00738824,0.00747465,0.00728763,0.00744914,4.66729581
2015-06-05,0.00780304,0.00784687,0.00739828,0.00744819,8.81478854
2015-06-06,0.0077546,0.00787377,0.00757585,0.00778413,8.28387362
2015-06-07,0.00775002,0.00791501,0.00769145,0.0077546,20.28209372
2015-06-08,0.00783314,0.00789159,0.00763718,0.00769148,8.60140959
2015-06-09,0.00790035,0.008,0.00778332,0.00782855,10.12487601
2015-06-10,0.00768446,0.00790032,0.00763718,0.00790032,11.18903903
2015-06-11,0.007809899999999998,0.00784586,0.00761047,0.007687999999999999,2.36896712
2015-06-12,0.00782053,0.0078667,0.00765,0.00776003,13.48705149
2015-06-13,0.00795933,0.008057,0.00781017,0.00784656,8.78620177
2015-06-14,0.00859,0.00890136,0.00795632,0.00797176,31.70647371
2015-06-15,0.00842192,0.00873488,0.00833765,0.00859,16.10338886
2015-06-16,0.01156074,0.01799999,0.00834603,0.00842193,185.3368759
2015-06-17,0.01170125,0.017,0.01099647,0.01156884,216.8763414
2015-06-18,0.01234955,0.01273391,0.01146908,0.0115,86.13061217
2015-06-19,0.01146002,0.01255153,0.0109,0.0123554,102.0117491
2015-06-20,0.01244856,0.01260402,0.01123669,0.01148071,69.39879666
2015-06-21,0.01227544,0.01260389,0.01195,0.01231047,30.89149181
2015-06-22,0.01227565,0.01231864,0.01194206,0.01228464,12.6488611
2015-06-23,0.01229318,0.01231324,0.01207444,0.01227964,11.83583082
2015-06-24,0.01160759,0.01228965,0.01155001,0.01218368,14.74460109
2015-06-25,0.01168516,0.01198655,0.01114033,0.01175372,18.08226711
2015-06-26,0.01188326,0.01198664,0.01164057,0.01184067,9.40545457
2015-06-27,0.01240495,0.01245815,0.01170001,0.01188129,24.21187018
2015-06-28,0.01246899,0.01252978,0.01213929,0.01233484,20.15981934
2015-06-29,0.01465613,0.01795198,0.01213922,0.01245877,109.1750282
2015-06-30,0.01553732,0.01775198,0.01444434,0.01465629,107.9296752
2015-07-01,0.01535299,0.01587999,0.01472777,0.01553942,98.51383245
2015-07-02,0.0160001,0.01621997,0.01523338,0.01523338,25.80276621
2015-07-03,0.01620001,0.01643183,0.01583895,0.01600011,51.28350926
2015-07-04,0.01599626,0.01643196,0.01578539,0.01631701,49.96264183
2015-07-05,0.01820988,0.0185,0.01532728,0.01599208,82.41818536
2015-07-06,0.02000937,0.020884,0.01713803,0.01832064,219.6137417
2015-07-07,0.01959821,0.0206,0.01872792,0.02001303,156.53321730000005
2015-07-08,0.02370228,0.0247277,0.01921615,0.0198854,226.9104503
2015-07-09,0.02856497,0.0307459,0.02259994,0.02420113,647.578395
2015-07-10,0.01567956,0.0322,0.014,0.02829125,1219.544876
2015-07-11,0.0148495,0.017899,0.01234933,0.01558766,285.6857152
2015-07-12,0.01685705,0.01799836,0.01449656,0.0148495,367.9411892
2015-07-13,0.01587085,0.01707348,0.01483501,0.016772400000000003,146.3113358
2015-07-14,0.01593532,0.01657972,0.01535649,0.0160672,71.99856288
2015-07-15,0.01456756,0.01614605,0.01414346,0.01608101,100.0075996
2015-07-16,0.01324525,0.01463747,0.0119952,0.01445817,195.7361727
2015-07-17,0.01340649,0.01412826,0.0128736,0.01327949,104.0925497
2015-07-18,0.01435077,0.01513239,0.0134,0.01340003,113.3513231
2015-07-19,0.01351129,0.01466386,0.01300341,0.01444963,57.91788983
2015-07-20,0.0141,0.014169,0.01337611,0.01337611,68.05535407
2015-07-21,0.01360679,0.01434325,0.01356566,0.01411,65.32815655
2015-07-22,0.01394949,0.01399052,0.01352,0.01368,19.34361838
2015-07-23,0.0137224,0.01399222,0.0136,0.01389006,19.62290861
2015-07-24,0.01593049,0.016648,0.01360264,0.01371,196.9274156
2015-07-25,0.01613011,0.01710103,0.01562248,0.01608441,120.7190347
2015-07-26,0.01592797,0.01629888,0.01549097,0.01613004,97.01048736
2015-07-27,0.01592675,0.016428900000000003,0.01592673,0.01593229,44.83952258
2015-07-28,0.01729845,0.01749996,0.01592675,0.01592675,123.4827454
2015-07-29,0.01673255,0.01749955,0.01628864,0.0173,169.2908477
2015-07-30,0.0159471,0.016659,0.01561994,0.01656381,69.57572046
2015-07-31,0.01632944,0.01669998,0.01592997,0.01598011,67.55691282
2015-08-01,0.01470046,0.0165,0.01456,0.01637973,143.27100919999995
2015-08-02,0.01503974,0.0151,0.01382517,0.01470019,162.320421
2015-08-03,0.0149,0.015663299999999998,0.01446564,0.01491033,107.4500644
2015-08-04,0.0154283,0.015799,0.01486,0.014980000000000004,54.00209334
2015-08-05,0.015415,0.0155543,0.01500105,0.0154,26.9693453
2015-08-06,0.01452191,0.01553588,0.01440009,0.01530085,51.37146336
2015-08-07,0.01504965,0.01515155,0.01432786,0.01452191,116.4757993
2015-08-08,0.01474355,0.01512882,0.01468386,0.01505,26.68369481
2015-08-09,0.0147026,0.01501005,0.014581,0.01497231,45.97441317
2015-08-10,0.01494,0.0150336,0.01461001,0.014872299999999996,16.02711045
2015-08-11,0.01525063,0.01539941,0.01485726,0.01494,86.92590663
2015-08-12,0.01517419,0.01547829,0.01399005,0.015281200000000003,305.8887468000001
2015-08-13,0.01465,0.01534059,0.01423585,0.01496208,167.77874350000005
2015-08-14,0.01506229,0.01591716,0.014520600000000003,0.01465308,160.6497468
2015-08-15,0.015,0.01525,0.0149,0.01503231,58.75232625
2015-08-16,0.01541967,0.01542623,0.0149017,0.01499087,89.10513638
2015-08-17,0.01548973,0.0156,0.01526164,0.01529936,90.85963343
2015-08-18,0.01557392,0.01565472,0.0151994,0.01539662,110.2742019
2015-08-19,0.015450299999999997,0.01561453,0.01500053,0.01557389,77.83211700000003
2015-08-20,0.01538705,0.01549942,0.0151,0.01528931,102.8955191
2015-08-21,0.01527039,0.01549998,0.01510521,0.01531013,79.45236254
2015-08-22,0.01527,0.01551687,0.01520159,0.01539851,31.21215997
2015-08-23,0.01506169,0.015399,0.01478816,0.01525001,97.62881875
2015-08-24,0.01433611,0.01506096,0.01393412,0.01505955,167.36130780000005
2015-08-25,0.01349925,0.01440399,0.01221747,0.0143904,265.5831457
2015-08-26,0.01305,0.01430052,0.01280014,0.01350987,165.7046214
2015-08-27,0.01270001,0.01323732,0.01270001,0.01305,55.38254981
2015-08-28,0.01259141,0.01292086,0.01224,0.01270285,118.1031705
2015-08-29,0.01255897,0.01273196,0.01226015,0.01260141,28.63600127
2015-08-30,0.01249895,0.01267092,0.01218916,0.01253877,32.26934165
2015-08-31,0.01235833,0.0125011,0.01218916,0.0125011,49.50288542
2015-09-01,0.01246586,0.01247135,0.01220512,0.01228,34.57379759
2015-09-02,0.01220108,0.01245779,0.01207843,0.01245779,52.21205391
2015-09-03,0.01163707,0.01235136,0.0114,0.0122797,52.86452049
2015-09-04,0.01174432,0.01192038,0.01156924,0.01163686,22.34832884
2015-09-05,0.01235671,0.01258999,0.01160168,0.01173686,51.46969939
2015-09-06,0.01276,0.01297834,0.01228114,0.01249931,63.22413428
2015-09-07,0.01271437,0.0129008,0.01246151,0.01269707,40.28248677
2015-09-08,0.01266033,0.01288973,0.01245551,0.01270001,24.05867539
2015-09-09,0.01230009,0.01260614,0.01212027,0.01253919,30.96261076
2015-09-10,0.01242595,0.01242977,0.0121806,0.01237129,17.77771908
2015-09-11,0.01234424,0.01243563,0.01216835,0.0123,31.27312655
2015-09-12,0.01226875,0.0123742,0.01195014,0.01234323,13.59381291
2015-09-13,0.01219998,0.01230393,0.01195017,0.01226657,13.58187439
2015-09-14,0.01235,0.01246446,0.002,0.01211854,72.11962242
2015-09-15,0.01228769,0.0123488,0.012,0.0123,52.08390642
2015-09-16,0.01228065,0.0123,0.01210211,0.01218058,30.23113599
2015-09-17,0.01255899,0.01257406,0.01212106,0.01216321,40.8774074
2015-09-18,0.01266,0.01290282,0.0122,0.01245178,88.00047619
2015-09-19,0.01238151,0.01268888,0.01220001,0.01267,23.17637806
2015-09-20,0.01232865,0.01239777,0.01219929,0.01234361,17.66241577
2015-09-21,0.01232999,0.01233929,0.01212,0.01222295,19.8909583
2015-09-22,0.01234659,0.01245531,0.01210179,0.01225025,36.14229454
2015-09-23,0.01242451,0.0125,0.01226722,0.0123773,13.20478372
2015-09-24,0.01248999,0.01249,0.01226939,0.01229885,16.34809495
2015-09-25,0.01233451,0.01248515,0.01221,0.01239954,17.03616865
2015-09-26,0.01228453,0.01233952,0.0121264,0.01233318,4.92544081
2015-09-27,0.01227399,0.01233982,0.01217308,0.0122101,3.72015717
2015-09-28,0.01275778,0.01284999,0.01219007,0.012274,46.36504677
2015-09-29,0.0125903,0.01322211,0.0125903,0.01275748,56.26351106
2015-09-30,0.01277076,0.01282434,0.01244293,0.01271211,35.60806954
2015-10-01,0.01258985,0.01277449,0.01247127,0.01276992,22.95701078
2015-10-02,0.0126,0.01275387,0.01249268,0.01271227,28.76598594
2015-10-03,0.01270324,0.01271565,0.01251821,0.01259965,24.88228567
2015-10-04,0.01252512,0.01275444,0.01252,0.01269845,12.2672867
2015-10-05,0.01258828,0.01271389,0.01241477,0.01260814,14.03833907
2015-10-06,0.012774700000000002,0.01280803,0.01244286,0.01258454,16.10722798
2015-10-07,0.01261662,0.01284231,0.01246446,0.012774700000000002,56.70265217
2015-10-08,0.01252474,0.0126452,0.01240003,0.01260702,13.69941997
2015-10-09,0.01271733,0.01275291,0.01252517,0.01252517,11.63780945
2015-10-10,0.01267499,0.01277792,0.01259452,0.01271734,2.7276553
2015-10-11,0.01276978,0.01279519,0.0125251,0.01267499,20.86319997
2015-10-12,0.01273146,0.0128479,0.01267407,0.01276998,21.07710379
2015-10-13,0.01276355,0.01283267,0.01255802,0.01279371,18.23549819
2015-10-14,0.01241174,0.01277141,0.01235774,0.01269493,30.49769721
2015-10-15,0.01211994,0.01247358,0.012,0.01245946,36.19703870000001
2015-10-16,0.0117999,0.01217634,0.01165585,0.01208764,31.9776492
2015-10-17,0.011274,0.01185305,0.01114098,0.01179457,50.09439999
2015-10-18,0.01146407,0.0115425,0.01090836,0.01127399,40.50186143
2015-10-19,0.01156267,0.01161121,0.0112,0.01146033,44.41092837
2015-10-20,0.01148323,0.01172239,0.01133989,0.01155868,33.47622884
2015-10-21,0.01146348,0.01161796,0.01129195,0.01139219,31.48313378
2015-10-22,0.01132662,0.01156013,0.01130174,0.01150174,9.82537069
2015-10-23,0.011149,0.01139774,0.01110001,0.01136,26.77756602
2015-10-24,0.01098825,0.01126761,0.01085302,0.01126761,16.78940103
2015-10-25,0.01084239,0.01098692,0.0105,0.01085511,37.78385536
2015-10-26,0.01088622,0.01097691,0.01069002,0.0108249,42.0918033
2015-10-27,0.01047001,0.01087615,0.01044607,0.01084835,48.17717227
2015-10-28,0.01013645,0.01054107,0.00985533,0.01044608,86.54302928
2015-10-29,0.01211785,0.01294412,0.00959314,0.01013645,561.6588641
2015-10-30,0.012055,0.012617,0.01117477,0.01200144,350.2393536
2015-10-31,0.0116257,0.012237,0.0115501,0.012055,78.64447172
2015-11-01,0.01172,0.01214377,0.01147745,0.01164572,77.05309492
2015-11-02,0.01141359,0.0119,0.01137001,0.01173001,135.90927549999998
2015-11-03,0.01132386,0.0121154,0.0107711,0.0114136,360.2965707
2015-11-04,0.009948,0.01135338,0.00974598,0.01127002,341.27676319999995
2015-11-05,0.00995519,0.01016448,0.00949999,0.00997935,180.7795113
2015-11-06,0.00945989,0.00999995,0.0091,0.00995519,131.9730937
2015-11-07,0.00928697,0.00948605,0.00912734,0.00943336,34.855741200000004
