Date,Open,High,Low,Close,Adj Close,Volume
2002-07-30,81.750000,81.900002,81.519997,81.519997,45.541382,6100
2002-07-31,81.949997,82.800003,81.900002,82.529999,46.105614,29400
2002-08-01,82.540001,83.019997,82.540001,83.000000,46.368153,25000
2002-08-02,83.160004,84.099998,82.879997,83.849998,46.842983,52800
2002-08-05,84.040001,84.440002,83.849998,84.220001,47.049717,61100
2002-08-06,83.870003,83.900002,83.220001,83.500000,46.647495,64900
2002-08-07,83.599998,84.139999,83.360001,83.699997,46.759228,40300
2002-08-08,83.580002,83.769997,83.360001,83.699997,46.759228,40900
2002-08-09,84.000000,84.879997,84.000000,84.879997,47.418407,35900
2002-08-12,85.300003,86.699997,85.139999,85.400002,47.708950,32100
2002-08-13,85.779999,86.470001,85.370003,86.449997,48.295509,75400
2002-08-14,87.459999,87.900002,86.750000,86.779999,48.479843,130000
2002-08-15,86.379997,86.500000,85.849998,86.019997,48.055267,87100
2002-08-16,86.440002,86.519997,84.820000,85.059998,47.519012,85000
2002-08-19,85.050003,85.339996,84.709999,85.320000,47.664223,47300
2002-08-20,85.620003,86.290001,85.599998,86.269997,48.194950,40800
2002-08-21,85.680000,86.099998,85.629997,85.809998,47.937973,40000
2002-08-22,85.550003,85.550003,85.059998,85.059998,47.519012,34400
2002-08-23,85.199997,85.949997,85.199997,85.900002,47.988285,20100
2002-08-26,85.699997,86.209999,85.669998,85.980003,48.032955,23900
2002-08-27,85.400002,85.680000,85.199997,85.440002,47.731289,301800
2002-08-28,86.040001,86.180000,85.839996,85.870003,47.971474,18100
2002-08-29,86.760002,86.860001,86.349998,86.559998,48.356956,135700
2002-08-30,86.750000,87.129997,86.449997,87.080002,48.647461,78100
2002-09-03,87.080002,88.040001,87.000000,88.040001,49.395351,102100
2002-09-04,88.029999,88.300003,87.839996,88.019997,49.384132,66300
2002-09-05,88.570000,88.650002,87.379997,88.500000,49.653454,648400
2002-09-06,87.970001,88.190002,87.199997,87.459999,49.069923,140000
2002-09-09,87.500000,87.830002,87.260002,87.330002,48.997017,83800
2002-09-10,87.169998,88.000000,87.000000,87.750000,49.232624,336000
2002-09-11,87.000000,87.300003,86.750000,87.290001,48.974586,177700
