Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.968700,43.968700,43.750000,43.937500,27.357281,1003200
1993-02-01,43.968700,44.250000,43.968700,44.250000,27.551851,480500
1993-02-02,44.218700,44.375000,44.125000,44.343700,27.610189,201300
1993-02-03,44.406200,44.843700,44.375000,44.812500,27.902090,529400
1993-02-04,44.968700,45.093700,44.468700,45.000000,28.018848,531500
1993-02-05,44.968700,45.062500,44.718700,44.968700,27.999353,492100
1993-02-08,44.968700,45.125000,44.906200,44.968700,27.999353,596100
1993-02-09,44.812500,44.812500,44.562500,44.656200,27.804783,122100
1993-02-10,44.656200,44.750000,44.531200,44.718700,27.843691,379600
1993-02-11,44.781200,45.125000,44.781200,44.937500,27.979933,19500
1993-02-12,44.875000,44.875000,44.593700,44.593700,27.765852,42500
1993-02-16,44.468700,44.468700,43.406200,43.468700,27.065388,374800
1993-02-17,43.468700,43.531200,43.281200,43.437500,27.045967,210900
1993-02-18,43.937500,43.937500,42.812500,43.406200,27.026466,378100
1993-02-19,43.406200,43.562500,43.343700,43.562500,27.123787,34900
1993-02-22,43.687500,43.781200,43.562500,43.718700,27.221056,513600
1993-02-23,43.843700,43.875000,43.468700,43.687500,27.201637,373700
1993-02-24,43.718700,44.250000,43.718700,44.250000,27.551851,26300
1993-02-25,44.218700,44.375000,44.125000,44.343700,27.610189,44500
1993-02-26,44.437500,44.437500,44.187500,44.406200,27.649111,66200
1993-03-01,44.562500,44.562500,44.218700,44.281200,27.571295,66500
1993-03-02,44.312500,44.937500,44.250000,44.937500,27.979933,182400
1993-03-03,45.000000,45.156200,44.937500,45.125000,28.096674,280100
1993-03-04,45.187500,45.187500,44.875000,44.875000,27.941000,89500
1993-03-05,44.937500,45.125000,44.718700,44.750000,27.863173,40000
1993-03-08,44.843700,45.750000,44.843700,45.750000,28.485817,50800
1993-03-09,45.656200,45.687500,45.500000,45.593700,28.388502,169300
1993-03-10,45.593700,45.687500,45.406200,45.687500,28.446909,194400
1993-03-11,45.718700,45.843700,45.500000,45.562500,28.369072,70900
1993-03-12,45.187500,45.218700,44.812500,45.093700,28.077181,643600
1993-03-15,45.062500,45.312500,45.062500,45.312500,28.213421,310800
1993-03-16,45.312500,45.437500,45.312500,45.312500,28.213421,30800
1993-03-17,45.250000,45.250000,44.968700,45.031200,28.038273,21800
1993-03-18,45.218700,45.500000,45.218700,45.312500,28.213421,59300
1993-03-19,45.281200,45.281200,45.031200,45.031200,28.170700,66900
1993-03-22,44.593700,44.875000,44.562500,44.781200,28.014299,183400
1993-03-23,44.906200,44.937500,44.812500,44.875000,28.072968,55200
1993-03-24,44.812500,45.062500,44.593700,44.875000,28.072968,37200
1993-03-25,44.906200,45.250000,44.843700,45.156200,28.248873,110100
1993-03-26,45.125000,45.156200,44.875000,44.906200,28.092489,101500
1993-03-29,44.937500,45.312500,44.937500,45.093700,28.209787,87100
1993-03-30,45.156200,45.218700,45.093700,45.218700,28.287992,56000
1993-03-31,45.343700,45.468700,45.187500,45.187500,28.268467,111600
1993-04-01,45.250000,45.250000,44.937500,45.031200,28.170700,129500
1993-04-02,44.656200,44.656200,44.093700,44.093700,27.584202,59400
1993-04-05,44.437500,44.437500,44.187500,44.312500,27.721087,172200
1993-04-06,44.406200,44.406200,44.062500,44.187500,27.642895,129700
1993-04-07,44.250000,44.343700,44.156200,44.343700,27.740602,28000
1993-04-08,44.531200,44.531200,44.093700,44.281200,27.701502,180800
1993-04-12,44.718700,44.937500,44.656200,44.906200,28.092489,348500
1993-04-13,44.875000,45.156200,44.843700,45.000000,28.151163,146100
1993-04-14,45.031200,45.062500,44.906200,44.937500,28.112082,119600
1993-04-15,44.906200,45.031200,44.750000,44.937500,28.112082,148600
1993-04-16,44.968700,45.031200,44.875000,44.937500,28.112082,47900
1993-04-19,44.937500,45.062500,44.718700,44.750000,27.994770,157000
1993-04-20,44.687500,44.750000,44.250000,44.531200,27.857914,279500
1993-04-21,44.625000,44.625000,44.375000,44.500000,27.838383,67900
1993-04-22,44.312500,44.687500,43.937500,43.937500,27.486488,97700
1993-04-23,43.843700,43.968700,43.687500,43.750000,27.369196,106000
1993-04-26,43.781200,43.937500,43.281200,43.406200,27.154121,62600
1993-04-27,43.343700,43.875000,43.343700,43.875000,27.447376,156800
1993-04-28,43.812500,43.906200,43.718700,43.781200,27.388700,85900
1993-04-29,43.875000,43.968700,43.625000,43.968700,27.506012,85000
1993-04-30,44.125000,44.281200,44.031200,44.031200,27.545109,88500
1993-05-03,44.093700,44.312500,43.906200,44.312500,27.721087,80500
1993-05-04,44.406200,44.625000,44.343700,44.468700,27.818796,149100
1993-05-05,44.468700,44.750000,44.468700,44.593700,27.897003,109000
1993-05-06,44.531200,44.562500,44.406200,44.437500,27.799303,54700
1993-05-07,44.468700,44.468700,44.281200,44.343700,27.740602,68000
1993-05-10,44.406200,44.687500,44.406200,44.437500,27.799303,113900
1993-05-11,44.437500,44.625000,44.312500,44.625000,27.916580,42600
1993-05-12,44.437500,44.593700,44.437500,44.562500,27.877481,31000
1993-05-13,44.375000,44.375000,44.000000,44.031200,27.545109,129100
1993-05-14,44.031200,44.156200,43.968700,44.000000,27.525593,63500
1993-05-17,44.125000,44.156200,43.937500,44.156200,27.623306,34000
1993-05-18,44.187500,44.218700,43.968700,44.125000,27.603775,105200
1993-05-19,44.125000,45.031200,43.843700,45.031200,28.170700,50200
1993-05-20,45.031200,45.156200,44.937500,45.156200,28.248873,98200
1993-05-21,45.187500,45.250000,44.718700,44.750000,27.994770,221400
1993-05-24,44.843700,45.093700,44.843700,44.937500,28.112082,30500
1993-05-25,45.125000,45.125000,45.031200,45.031200,28.170700,191800
1993-05-26,45.156200,45.625000,45.125000,45.593700,28.522581,102400
1993-05-27,45.656200,45.656200,45.375000,45.437500,28.424871,53800
1993-05-28,45.406200,45.406200,45.000000,45.218700,28.287992,79100
1993-06-01,45.375000,45.812500,45.312500,45.656200,28.561689,28300
1993-06-02,45.531200,45.750000,45.343700,45.593700,28.522581,20300
1993-06-03,45.500000,45.500000,45.343700,45.437500,28.424871,21600
1993-06-04,45.312500,45.312500,45.093700,45.281200,28.327074,32000
1993-06-07,45.375000,45.375000,45.125000,45.125000,28.229364,121400
1993-06-08,45.000000,45.000000,44.718700,44.718700,27.975208,104500
1993-06-09,44.875000,45.062500,44.812500,44.875000,28.072968,43300
1993-06-10,44.843700,44.937500,44.750000,44.906200,28.092489,17900
1993-06-11,45.062500,45.156200,44.906200,45.093700,28.209787,647400
1993-06-14,45.156200,45.187500,45.031200,45.031200,28.170700,64200
1993-06-15,45.093700,45.125000,44.937500,44.937500,28.112082,142400
1993-06-16,44.937500,45.031200,44.812500,45.031200,28.170700,330900
1993-06-17,45.125000,45.187500,45.031200,45.187500,28.268467,37400
1993-06-18,44.843700,44.843700,44.500000,44.500000,28.035673,58500
1993-06-21,44.625000,44.625000,44.531200,44.593700,28.094721,29300
1993-06-22,44.656200,44.656200,44.562500,44.625000,28.114435,137500
1993-06-23,44.625000,44.625000,44.218700,44.218700,27.858448,227600
1993-06-24,44.343700,44.812500,44.343700,44.812500,28.232555,243700
1993-06-25,44.781200,44.906200,44.750000,44.781200,28.212835,44800
1993-06-28,45.000000,45.281200,44.937500,45.281200,28.527836,439900
1993-06-29,45.218700,45.218700,45.000000,45.062500,28.390066,207500
1993-06-30,45.125000,45.218700,45.000000,45.062500,28.390066,437600
1993-07-01,45.125000,45.125000,44.875000,44.937500,28.311317,605700
1993-07-02,44.781200,44.812500,44.531200,44.687500,28.153799,285400
1993-07-06,44.625000,44.750000,44.156200,44.218700,27.858448,246400
1993-07-07,44.187500,44.406200,44.187500,44.343700,27.937208,343700
1993-07-08,44.375000,44.937500,44.312500,44.843700,28.252207,248200
1993-07-09,44.843700,44.968700,44.750000,44.968700,28.330957,378200
1993-07-12,44.906200,44.968700,44.843700,44.937500,28.311317,373700
1993-07-13,44.968700,45.093700,44.656200,44.906200,28.291586,389600
1993-07-14,44.937500,45.187500,44.906200,45.062500,28.390066,617300
1993-07-15,45.031200,45.031200,44.781200,44.875000,28.271927,443800
1993-07-16,44.906200,44.937500,44.687500,44.750000,28.193182,216400
1993-07-19,44.750000,44.750000,44.593700,44.718700,28.173471,188200
1993-07-20,44.687500,44.843700,44.468700,44.843700,28.252207,68500
1993-07-21,44.781200,44.812500,44.656200,44.812500,28.232555,142700
1993-07-22,44.750000,44.812500,44.500000,44.500000,28.035673,632400
1993-07-23,44.593700,44.718700,44.562500,44.718700,28.173471,286200
1993-07-26,44.843700,45.062500,44.843700,44.968700,28.330957,121300
1993-07-27,45.000000,45.031200,44.781200,44.937500,28.311317,92800
1993-07-28,44.843700,44.937500,44.781200,44.843700,28.252207,30800
1993-07-29,44.937500,45.218700,44.875000,45.093700,28.409714,331000
1993-07-30,45.093700,45.093700,44.781200,44.843700,28.252207,75300
1993-08-02,44.906200,45.125000,44.906200,44.968700,28.330957,41300
1993-08-03,45.062500,45.187500,44.843700,45.000000,28.350676,81600
1993-08-04,45.000000,45.093700,44.875000,45.000000,28.350676,434000
1993-08-05,45.000000,45.000000,44.843700,44.906200,28.291586,36800
1993-08-06,45.031200,45.062500,44.906200,44.968700,28.330957,402300
1993-08-09,45.093700,45.343700,45.000000,45.218700,28.488474,828200
1993-08-10,45.187500,45.218700,45.125000,45.187500,28.468815,604900
1993-08-11,45.156200,45.312500,45.156200,45.187500,28.468815,542200
1993-08-12,45.312500,45.312500,44.906200,45.062500,28.390066,303700
1993-08-13,45.093700,45.156200,45.093700,45.125000,28.429434,103500
1993-08-16,45.156200,45.500000,45.156200,45.375000,28.586937,241800
1993-08-17,45.343700,45.531200,45.343700,45.531200,28.685349,369300
1993-08-18,45.687500,45.875000,45.656200,45.781200,28.842844,414300
1993-08-19,45.812500,45.812500,45.718700,45.781200,28.842844,28500
1993-08-20,45.687500,45.812500,45.656200,45.812500,28.862570,80700
1993-08-23,45.625000,45.750000,45.625000,45.718700,28.803476,15600
1993-08-24,45.718700,46.218700,45.718700,46.218700,29.118484,273400
1993-08-25,46.218700,46.437500,46.156200,46.250000,29.138199,242300
1993-08-26,46.281200,46.531200,46.093700,46.281200,29.157867,120000
1993-08-27,46.156200,46.250000,46.156200,46.250000,29.138199,25700
1993-08-30,46.281200,46.500000,46.281200,46.437500,29.256327,183500
1993-08-31,46.406200,46.562500,46.343700,46.562500,29.335085,66500
1993-09-01,46.406200,46.593700,46.406200,46.500000,29.295694,136500
1993-09-02,46.531200,46.593700,46.312500,46.343700,29.197235,472400
1993-09-03,46.312500,46.437500,46.250000,46.375000,29.216963,630500
1993-09-07,46.375000,46.437500,46.000000,46.062500,29.020079,196400
1993-09-08,46.062500,46.062500,45.593700,45.906200,28.921593,269900
1993-09-09,45.718700,46.031200,45.718700,46.000000,28.980701,239200
1993-09-10,46.125000,46.437500,46.062500,46.406200,29.236616,106500
1993-09-13,46.562500,46.562500,46.437500,46.437500,29.256327,66900
1993-09-14,46.312500,46.312500,46.093700,46.250000,29.138199,184500
1993-09-15,46.062500,46.406200,45.906200,46.375000,29.216963,101000
1993-09-16,46.312500,46.343700,46.156200,46.187500,29.098831,54300
1993-09-17,45.875000,45.906200,45.750000,45.812500,29.042404,200900
1993-09-20,45.875000,45.968700,45.437500,45.437500,28.804686,57800
1993-09-21,45.500000,45.562500,44.812500,45.281200,28.705593,318200
1993-09-22,45.437500,45.718700,45.375000,45.656200,28.943319,439700
1993-09-23,45.781200,45.937500,45.718700,45.906200,29.101797,88500
1993-09-24,45.843700,45.875000,45.718700,45.781200,29.022554,53500
1993-09-27,46.125000,46.281200,46.125000,46.281200,29.339523,274600
1993-09-28,46.312500,46.312500,46.156200,46.187500,29.280128,158300
1993-09-29,46.187500,46.312500,45.968700,46.031200,29.181047,221000
1993-09-30,46.031200,46.125000,45.843700,45.937500,29.121647,99300
1993-10-01,45.875000,46.218700,45.812500,46.156200,29.260281,22700
1993-10-04,46.218700,46.218700,46.093700,46.218700,29.299929,1038500
1993-10-05,46.312500,46.312500,46.000000,46.156200,29.260281,436500
1993-10-06,46.187500,46.375000,46.125000,46.125000,29.240513,209200
1993-10-07,46.187500,46.187500,45.968700,46.000000,29.161276,59400
1993-10-08,46.125000,46.156200,45.718700,46.062500,29.200882,54400
1993-10-11,46.156200,46.250000,46.156200,46.156200,29.260281,467100
1993-10-12,46.218700,46.250000,46.187500,46.218700,29.299929,26200
1993-10-13,46.250000,46.250000,46.156200,46.218700,29.299929,139100
1993-10-14,46.406200,46.812500,46.281200,46.812500,29.676338,108100
1993-10-15,47.031200,47.156200,46.906200,47.062500,29.834812,1502500
1993-10-18,47.031200,47.031200,46.875000,46.937500,29.755581,722400
1993-10-19,46.875000,46.968700,46.593700,46.593700,29.537640,880100
1993-10-20,46.750000,46.750000,46.562500,46.656200,29.577251,230400
1993-10-21,46.687500,46.687500,46.531200,46.593700,29.537640,56200
1993-10-22,46.656200,46.843700,46.375000,46.375000,29.398987,390700
1993-10-25,46.406200,46.562500,46.281200,46.500000,29.478237,114500
1993-10-26,46.468700,46.500000,46.312500,46.468700,29.458397,186200
1993-10-27,46.406200,46.531200,46.406200,46.500000,29.478237,118400
1993-10-28,46.562500,46.968700,46.562500,46.843700,29.696095,129600
1993-10-29,46.812500,46.875000,46.781200,46.843700,29.696095,80700
1993-11-01,46.781200,47.000000,46.781200,46.968700,29.775364,36400
1993-11-02,46.906200,47.000000,46.656200,46.937500,29.755581,262100
1993-11-03,46.906200,46.906200,46.125000,46.343700,29.379150,479100
1993-11-04,46.343700,46.343700,45.812500,45.843700,29.062193,130400
1993-11-05,45.718700,46.062500,45.531200,46.062500,29.200882,363200
1993-11-08,46.093700,46.250000,45.968700,46.125000,29.240513,367600
1993-11-09,46.437500,46.468700,46.125000,46.156200,29.260281,246900
1993-11-10,46.156200,46.500000,46.031200,46.500000,29.478237,46500
