Date,Open,High,Low,Close,Adj Close,Volume
1993-01-29,43.968700,43.968700,43.750000,43.937500,27.466780,1003200
1993-02-01,43.968700,44.250000,43.968700,44.250000,27.662146,480500
1993-02-02,44.218700,44.375000,44.125000,44.343700,27.720715,201300
1993-02-03,44.406200,44.843700,44.375000,44.812500,28.013771,529400
1993-02-04,44.968700,45.093700,44.468700,45.000000,28.130983,531500
1993-02-05,44.968700,45.062500,44.718700,44.968700,28.111416,492100
1993-02-08,44.968700,45.125000,44.906200,44.968700,28.111416,596100
1993-02-09,44.812500,44.812500,44.562500,44.656200,27.916061,122100
1993-02-10,44.656200,44.750000,44.531200,44.718700,27.955128,379600
1993-02-11,44.781200,45.125000,44.781200,44.937500,28.091932,19500
1993-02-12,44.875000,44.875000,44.593700,44.593700,27.876984,42500
1993-02-16,44.468700,44.468700,43.406200,43.468700,27.173721,374800
1993-02-17,43.468700,43.531200,43.281200,43.437500,27.154219,210900
1993-02-18,43.937500,43.937500,42.812500,43.406200,27.134647,378100
1993-02-19,43.406200,43.562500,43.343700,43.562500,27.232347,34900
1993-02-22,43.687500,43.781200,43.562500,43.718700,27.329983,513600
1993-02-23,43.843700,43.875000,43.468700,43.687500,27.310513,373700
1993-02-24,43.718700,44.250000,43.718700,44.250000,27.662146,26300
1993-02-25,44.218700,44.375000,44.125000,44.343700,27.720715,44500
1993-02-26,44.437500,44.437500,44.187500,44.406200,27.759775,66200
1993-03-01,44.562500,44.562500,44.218700,44.281200,27.681633,66500
1993-03-02,44.312500,44.937500,44.250000,44.937500,28.091932,182400
1993-03-03,45.000000,45.156200,44.937500,45.125000,28.209135,280100
1993-03-04,45.187500,45.187500,44.875000,44.875000,28.052847,89500
1993-03-05,44.937500,45.125000,44.718700,44.750000,27.974703,40000
1993-03-08,44.843700,45.750000,44.843700,45.750000,28.599831,50800
1993-03-09,45.656200,45.687500,45.500000,45.593700,28.502121,169300
1993-03-10,45.593700,45.687500,45.406200,45.687500,28.560764,194400
1993-03-11,45.718700,45.843700,45.500000,45.562500,28.482641,70900
1993-03-12,45.187500,45.218700,44.812500,45.093700,28.189550,643600
1993-03-15,45.062500,45.312500,45.062500,45.312500,28.326344,310800
1993-03-16,45.312500,45.437500,45.312500,45.312500,28.326344,30800
1993-03-17,45.250000,45.250000,44.968700,45.031200,28.150490,21800
1993-03-18,45.218700,45.500000,45.218700,45.312500,28.326344,59300
1993-03-19,45.281200,45.281200,45.031200,45.031200,28.283442,66900
1993-03-22,44.593700,44.875000,44.562500,44.781200,28.126417,183400
1993-03-23,44.906200,44.937500,44.812500,44.875000,28.185322,55200
1993-03-24,44.812500,45.062500,44.593700,44.875000,28.185322,37200
1993-03-25,44.906200,45.250000,44.843700,45.156200,28.361956,110100
1993-03-26,45.125000,45.156200,44.875000,44.906200,28.204929,101500
1993-03-29,44.937500,45.312500,44.937500,45.093700,28.322699,87100
1993-03-30,45.156200,45.218700,45.093700,45.218700,28.401199,56000
1993-03-31,45.343700,45.468700,45.187500,45.187500,28.381594,111600
1993-04-01,45.250000,45.250000,44.937500,45.031200,28.283442,129500
1993-04-02,44.656200,44.656200,44.093700,44.093700,27.694607,59400
1993-04-05,44.437500,44.437500,44.187500,44.312500,27.832047,172200
1993-04-06,44.406200,44.406200,44.062500,44.187500,27.753517,129700
1993-04-07,44.250000,44.343700,44.156200,44.343700,27.851639,28000
1993-04-08,44.531200,44.531200,44.093700,44.281200,27.812386,180800
1993-04-12,44.718700,44.937500,44.656200,44.906200,28.204929,348500
1993-04-13,44.875000,45.156200,44.843700,45.000000,28.263851,146100
1993-04-14,45.031200,45.062500,44.906200,44.937500,28.224586,119600
1993-04-15,44.906200,45.031200,44.750000,44.937500,28.224586,148600
1993-04-16,44.968700,45.031200,44.875000,44.937500,28.224586,47900
1993-04-19,44.937500,45.062500,44.718700,44.750000,28.106815,157000
1993-04-20,44.687500,44.750000,44.250000,44.531200,27.969412,279500
1993-04-21,44.625000,44.625000,44.375000,44.500000,27.949812,67900
1993-04-22,44.312500,44.687500,43.937500,43.937500,27.596502,97700
1993-04-23,43.843700,43.968700,43.687500,43.750000,27.478739,106000
1993-04-26,43.781200,43.937500,43.281200,43.406200,27.262806,62600
1993-04-27,43.343700,43.875000,43.343700,43.875000,27.557245,156800
1993-04-28,43.812500,43.906200,43.718700,43.781200,27.498337,85900
1993-04-29,43.875000,43.968700,43.625000,43.968700,27.616087,85000
1993-04-30,44.125000,44.281200,44.031200,44.031200,27.655354,88500
1993-05-03,44.093700,44.312500,43.906200,44.312500,27.832047,80500
1993-05-04,44.406200,44.625000,44.343700,44.468700,27.930143,149100
1993-05-05,44.468700,44.750000,44.468700,44.593700,28.008654,109000
1993-05-06,44.531200,44.562500,44.406200,44.437500,27.910551,54700
1993-05-07,44.468700,44.468700,44.281200,44.343700,27.851639,68000
1993-05-10,44.406200,44.687500,44.406200,44.437500,27.910551,113900
1993-05-11,44.437500,44.625000,44.312500,44.625000,28.028320,42600
1993-05-12,44.437500,44.593700,44.437500,44.562500,27.989046,31000
1993-05-13,44.375000,44.375000,44.000000,44.031200,27.655354,129100
1993-05-14,44.031200,44.156200,43.968700,44.000000,27.635754,63500
1993-05-17,44.125000,44.156200,43.937500,44.156200,27.733870,34000
1993-05-18,44.187500,44.218700,43.968700,44.125000,27.714270,105200
1993-05-19,44.125000,45.031200,43.843700,45.031200,28.283442,50200
1993-05-20,45.031200,45.156200,44.937500,45.156200,28.361956,98200
1993-05-21,45.187500,45.250000,44.718700,44.750000,28.106815,221400
1993-05-24,44.843700,45.093700,44.843700,44.937500,28.224586,30500
1993-05-25,45.125000,45.125000,45.031200,45.031200,28.283442,191800
1993-05-26,45.156200,45.625000,45.125000,45.593700,28.636742,102400
1993-05-27,45.656200,45.656200,45.375000,45.437500,28.538637,53800
1993-05-28,45.406200,45.406200,45.000000,45.218700,28.401199,79100
1993-06-01,45.375000,45.812500,45.312500,45.656200,28.675987,28300
1993-06-02,45.531200,45.750000,45.343700,45.593700,28.636742,20300
1993-06-03,45.500000,45.500000,45.343700,45.437500,28.538637,21600
1993-06-04,45.312500,45.312500,45.093700,45.281200,28.440464,32000
1993-06-07,45.375000,45.375000,45.125000,45.125000,28.342369,121400
1993-06-08,45.000000,45.000000,44.718700,44.718700,28.087151,104500
1993-06-09,44.875000,45.062500,44.812500,44.875000,28.185322,43300
1993-06-10,44.843700,44.937500,44.750000,44.906200,28.204929,17900
1993-06-11,45.062500,45.156200,44.906200,45.093700,28.322699,647400
1993-06-14,45.156200,45.187500,45.031200,45.031200,28.283442,64200
1993-06-15,45.093700,45.125000,44.937500,44.937500,28.224586,142400
1993-06-16,44.937500,45.031200,44.812500,45.031200,28.283442,330900
1993-06-17,45.125000,45.187500,45.031200,45.187500,28.381594,37400
1993-06-18,44.843700,44.843700,44.500000,44.500000,28.147896,58500
1993-06-21,44.625000,44.625000,44.531200,44.593700,28.207155,29300
1993-06-22,44.656200,44.656200,44.562500,44.625000,28.226950,137500
1993-06-23,44.625000,44.625000,44.218700,44.218700,27.969957,227600
1993-06-24,44.343700,44.812500,44.343700,44.812500,28.345551,243700
1993-06-25,44.781200,44.906200,44.750000,44.781200,28.325747,44800
1993-06-28,45.000000,45.281200,44.937500,45.281200,28.642015,439900
1993-06-29,45.218700,45.218700,45.000000,45.062500,28.503683,207500
1993-06-30,45.125000,45.218700,45.000000,45.062500,28.503683,437600
1993-07-01,45.125000,45.125000,44.875000,44.937500,28.424631,605700
1993-07-02,44.781200,44.812500,44.531200,44.687500,28.266499,285400
1993-07-06,44.625000,44.750000,44.156200,44.218700,27.969957,246400
1993-07-07,44.187500,44.406200,44.187500,44.343700,28.049034,343700
1993-07-08,44.375000,44.937500,44.312500,44.843700,28.365295,248200
1993-07-09,44.843700,44.968700,44.750000,44.968700,28.444363,378200
1993-07-12,44.906200,44.968700,44.843700,44.937500,28.424631,373700
1993-07-13,44.968700,45.093700,44.656200,44.906200,28.404827,389600
1993-07-14,44.937500,45.187500,44.906200,45.062500,28.503683,617300
1993-07-15,45.031200,45.031200,44.781200,44.875000,28.385080,443800
1993-07-16,44.906200,44.937500,44.687500,44.750000,28.306025,216400
1993-07-19,44.750000,44.750000,44.593700,44.718700,28.286217,188200
1993-07-20,44.687500,44.843700,44.468700,44.843700,28.365295,68500
1993-07-21,44.781200,44.812500,44.656200,44.812500,28.345551,142700
1993-07-22,44.750000,44.812500,44.500000,44.500000,28.147896,632400
1993-07-23,44.593700,44.718700,44.562500,44.718700,28.286217,286200
1993-07-26,44.843700,45.062500,44.843700,44.968700,28.444363,121300
1993-07-27,45.000000,45.031200,44.781200,44.937500,28.424631,92800
1993-07-28,44.843700,44.937500,44.781200,44.843700,28.365295,30800
1993-07-29,44.937500,45.218700,44.875000,45.093700,28.523417,331000
1993-07-30,45.093700,45.093700,44.781200,44.843700,28.365295,75300
1993-08-02,44.906200,45.125000,44.906200,44.968700,28.444363,41300
1993-08-03,45.062500,45.187500,44.843700,45.000000,28.464149,81600
1993-08-04,45.000000,45.093700,44.875000,45.000000,28.464149,434000
1993-08-05,45.000000,45.000000,44.843700,44.906200,28.404827,36800
1993-08-06,45.031200,45.062500,44.906200,44.968700,28.444363,402300
1993-08-09,45.093700,45.343700,45.000000,45.218700,28.602491,828200
